,Total_floor,Curent_floor,Price,TotalSq,pass_elevator,gruz_elevator,balkon,lodgya,sovmest_sanuz,razdeln_sanuz,Is_second,CentrDist,sell_type_214-FZ,sell_type_GSK_dogovor,sell_type_alternativa,sell_type_free,sell_type_pereustupka,sell_type_predvarit_dogovor,phone_no,phone_yes,parking_mnogour,parking_na_krishe,parking_nazemn,parking_otkritaya,parking_podzemn,age
191,11,25,3350000.0,35.0,1,1,1,0,0.0,0.0,0,11.155888525690491,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
192,14,14,33574003534149.0,36.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
193,8,17,3370000.0,33.0,1,0,0,1,0.0,1.0,0,21.063242289380135,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
194,1,25,3383160.0,24.2,1,2,1,0,1.0,0.0,0,20.01747422171023,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
195,3,9,3400000.0,35.6,0,0,0,1,1.0,0.0,1,28.67697315295697,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
196,8,14,13700000.0,65.0,1,0,2,0,0.0,1.0,1,10.597422117947193,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
197,14,19,46700000.0,95.8,1,1,0,2,1.0,0.0,1,9.110962258749172,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
198,4,25,9234280.0,68.2,2,2,0,0,2.0,0.0,0,18.860949526425436,0,0,0,1,0,0,0,0,0,0,0,0,0,13.0
199,1,2,3400000.0,42.0,0,0,0,0,0.0,1.0,1,26.550083198119072,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
200,6,12,3400000.0,37.2,2,1,1,0,1.0,0.0,0,30.027376349167497,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
201,4,5,3400000.0,46.0,0,0,1,0,0.0,1.0,1,30.627312198754385,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
202,4,25,3412100.0,22.9,1,1,1,0,1.0,0.0,0,16.981401384185734,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
203,2,17,3417440.0,32.2,0,0,0,0,0.0,0.0,0,27.141712427463567,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
204,5,9,3450000.0,46.0,1,1,0,1,0.0,1.0,1,39.454025266734725,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
205,1,5,3450000.0,39.0,0,0,1,0,1.0,0.0,1,53.94159132003309,0,0,0,1,0,0,0,1,0,0,1,0,0,2.0
206,11,17,3450000.0,33.5,1,1,0,1,0.0,1.0,1,27.073651074224184,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
207,14,14,34521003633802.0,36.0,1,1,1,0,0.0,1.0,0,20.6778448604752,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
208,10,25,3453280.0,22.6,1,1,1,0,1.0,0.0,0,16.981401384185734,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
209,5,17,3456100.0,32.3,1,1,0,1,1.0,0.0,0,20.905812991911485,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
210,2,17,3456660.0,32.6,0,0,0,0,0.0,0.0,0,27.141712427463567,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
211,2,3,3465000.0,51.5,0,0,1,0,0.0,1.0,0,53.06412005372212,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
212,2,15,3465563.0,38.0,1,1,1,0,0.0,1.0,0,23.80183894931662,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
213,4,14,34666003649020.0,37.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
214,16,18,3468840.0,27.4,1,1,0,0,1.0,0.0,0,25.22023102264642,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
215,2,9,3468800.0,29.8,1,1,1,0,1.0,0.0,0,16.224881272802932,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
216,5,9,3476500.0,17.1,2,0,0,0,1.0,0.0,1,15.063618334875333,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0
217,15,15,34842003667582.0,40.0,1,1,1,0,0.0,1.0,0,20.64748149556883,0,0,0,1,0,0,0,0,0,0,0,0,0,43.0
218,3,18,3484500.0,34.5,1,1,1,0,1.0,0.0,0,38.332449324548946,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
219,2,16,3486319.0,36.0,1,1,1,0,0.0,1.0,0,22.444966467507466,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
220,2,13,3486840.0,38.2,1,1,0,1,1.0,0.0,1,28.616145031866825,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
221,2,2,3499000.0,56.0,0,0,1,0,0.0,1.0,1,19.707110438009302,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
222,3,4,3500000.0,33.0,0,0,1,0,1.0,0.0,1,41.4680783752614,0,0,0,1,0,0,1,0,0,0,1,0,0,2.0
223,14,19,3500000.0,40.0,1,1,0,1,1.0,0.0,1,31.96016614991942,0,0,0,1,0,0,0,1,0,0,0,0,0,5.0
224,2,8,59900000.0,149.0,1,1,0,0,2.0,0.0,1,10.76463565395615,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0
225,6,12,16500000.0,40.0,0,0,0,1,1.0,0.0,1,3.7562822055591796,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0
226,2,17,4650000.0,35.6,1,1,0,0,0.0,1.0,1,21.879393601016446,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
227,19,19,3500000.0,30.0,2,1,1,0,1.0,0.0,1,27.510924898594705,0,0,0,1,0,0,1,0,0,0,1,0,0,11.0
228,2,5,3500000.0,35.6,0,0,0,1,0.0,1.0,1,34.94165926595583,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
229,4,5,3500000.0,46.0,0,0,1,0,0.0,1.0,1,33.2356088225939,0,0,0,1,0,0,1,0,0,0,1,0,0,22.0
230,4,9,3500000.0,33.0,1,0,0,0,1.0,0.0,1,33.696712526760166,0,0,0,1,0,0,0,1,0,0,1,0,0,49.0
231,10,22,3500000.0,30.0,2,2,0,1,1.0,0.0,1,28.39791709946304,0,0,0,1,0,0,1,0,0,0,1,0,0,42.0
232,5,5,3500000.0,15.0,0,0,0,0,1.0,0.0,1,13.216022390019534,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
233,6,9,3500000.0,32.4,1,0,0,0,0.0,1.0,1,37.89245341526602,0,0,0,1,0,0,1,0,0,0,1,0,0,65.0
234,2,15,3503664.0,37.0,1,1,1,0,0.0,1.0,0,22.071438145387,0,0,0,1,0,0,0,0,0,0,0,0,0,48.0
235,13,15,35066003691125.0,38.0,1,1,1,0,0.0,1.0,0,20.64748149556883,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
236,15,15,35213003706645.0,38.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
237,5,18,3525800.0,34.0,1,1,0,0,1.0,0.0,0,25.22023102264642,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
238,8,17,3527150.0,27.5,2,1,0,1,1.0,0.0,0,16.031003283245475,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
239,4,9,3539160.0,35.4,1,1,0,0,1.0,0.0,0,25.22023102264642,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
240,4,18,3539620.0,36.7,1,1,1,0,1.0,0.0,0,38.332449324548946,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
241,9,9,35417003728074.0,37.0,1,1,1,0,0.0,1.0,0,20.58603634008417,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
242,1,17,3550000.0,37.0,0,0,0,0,1.0,0.0,1,39.782131801074286,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
243,5,8,3550000.0,30.9,1,1,0,1,1.0,0.0,0,19.12735177531559,0,0,0,0,1,0,0,0,0,0,0,0,0,28.0
244,1,12,3550000.0,32.0,1,0,0,1,0.0,1.0,1,38.078269284105446,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
245,2,13,3551064.0,38.9,1,1,0,1,1.0,0.0,1,28.616145031866825,0,0,0,1,0,0,1,0,0,0,0,0,0,39.0
246,22,24,3558870.0,26.9,2,1,0,0,1.0,0.0,0,21.648886347673717,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
247,10,15,3563691.0,35.0,1,1,1,0,0.0,1.0,0,22.071438145387,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
248,6,17,3567000.0,41.0,1,1,0,1,0.0,1.0,0,31.563469198395012,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
249,4,14,35788003767120.0,39.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
250,7,9,3580000.0,35.0,1,1,0,1,1.0,0.0,1,60.183916718296125,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
251,12,17,3582800.0,33.8,0,0,0,0,0.0,0.0,0,27.141712427463567,0,0,0,1,0,0,0,0,0,0,0,0,0,33.0
252,23,29,13700000.0,50.0,1,1,1,0,1.0,0.0,1,8.995423587253178,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
253,15,16,14900000.0,74.8,2,1,0,2,1.0,0.0,1,13.913044060677022,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0
254,21,32,6100000.0,52.0,0,0,0,0,0.0,0.0,0,13.101248048487692,0,0,0,0,1,0,0,0,0,0,0,0,0,46.0
255,6,9,35832003771789.0,35.0,1,1,1,0,0.0,1.0,0,20.633636591696824,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
256,8,16,3593840.0,33.4,1,1,0,1,1.0,0.0,0,19.658447065547534,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
257,13,13,35985003787883.0,38.0,1,1,1,0,0.0,1.0,0,20.58470650969317,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
258,4,7,35986003788050.0,40.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
259,5,5,3600000.0,31.0,0,0,0,0,1.0,0.0,1,26.583288234489096,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
260,4,5,3600000.0,42.0,0,0,1,0,0.0,1.0,1,27.22643370688306,0,0,0,1,0,0,1,0,0,0,0,0,0,53.0
261,1,9,3600000.0,19.0,0,0,0,0,1.0,0.0,1,11.203488081226034,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
262,5,5,3600000.0,31.2,0,0,1,0,0.0,1.0,1,30.887028518147336,0,0,0,1,0,0,0,0,0,0,0,0,0,51.0
263,7,9,3600000.0,33.0,0,0,0,1,0.0,1.0,1,26.790859050242464,0,0,0,1,0,0,0,1,0,0,0,0,0,44.0
264,4,4,3600000.0,37.0,0,0,0,0,1.0,0.0,1,20.42112041579709,0,0,0,1,0,0,0,0,0,0,1,0,0,34.0
265,4,4,3600000.0,67.4,0,0,0,0,1.0,0.0,1,38.208703909466436,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
266,10,13,3600000.0,37.1,1,1,0,0,0.0,0.0,1,28.616145031866825,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
267,15,19,3600000.0,40.0,2,1,1,0,1.0,0.0,0,24.461076023823434,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
268,4,5,3600000.0,44.5,0,0,1,0,0.0,2.0,1,56.117940312590825,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
269,15,16,3606720.0,34.0,1,1,1,0,0.0,1.0,0,22.444966467507466,0,0,0,1,0,0,0,0,0,0,0,0,0,42.0
270,3,13,3609600.0,38.4,1,1,0,1,0.0,1.0,0,31.4222052743159,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
271,2,13,3609600.0,38.4,1,1,0,1,0.0,2.0,0,31.263444901978193,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
272,9,9,36140003804159.0,39.0,1,1,1,0,0.0,1.0,0,20.633636591696824,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
273,10,16,3615360.0,33.6,1,1,0,1,1.0,0.0,0,19.658447065547534,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
274,15,16,3616380.0,33.3,1,1,0,1,1.0,0.0,0,19.658447065547534,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
275,2,17,3619148.0,41.1,1,1,1,0,1.0,0.0,0,38.332449324548946,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
276,15,15,3626825.0,39.0,1,1,1,0,0.0,1.0,0,23.80183894931662,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
277,1,17,3629000.0,38.2,2,1,0,0,1.0,0.0,0,21.648886347673717,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
278,8,9,36296003820643.0,33.0,1,1,1,0,0.0,1.0,0,20.58603634008417,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
279,2,9,3636736.0,31.3,1,2,1,0,1.0,0.0,0,16.224881272802932,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
280,1,17,6500000.0,65.0,1,1,0,0,0.0,1.0,1,20.993299078200934,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
281,3,7,23000000.0,38.0,1,0,0,0,1.0,0.0,1,3.212177386142093,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
282,2,9,160000090100960.0,148.3,1,0,1,0,0.0,1.0,1,2.0929697174690296,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
283,2,16,3646591.0,37.0,1,1,1,0,0.0,1.0,0,22.412558877204493,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
284,2,9,36475003839501.0,35.0,1,1,1,0,0.0,1.0,0,20.58603634008417,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
285,11,15,3649898.0,37.0,1,1,1,0,0.0,1.0,0,23.746676899332105,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
286,2,3,3650000.0,45.0,0,0,0,1,1.0,0.0,1,29.8950630146588,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
287,9,10,3650000.0,38.0,1,1,0,1,2.0,0.0,0,28.3044521367642,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
288,2,5,3650000.0,16.4,0,0,0,0,1.0,0.0,1,13.216022390019534,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
289,2,5,3650000.0,15.8,0,0,0,0,1.0,0.0,1,13.216022390019534,0,0,0,1,0,0,0,0,0,0,0,0,0,65.0
290,3,5,3650000.0,16.2,0,0,0,0,1.0,0.0,1,13.216022390019534,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
291,8,16,3659820.0,33.7,1,1,0,1,1.0,0.0,0,19.658447065547534,0,0,0,1,0,0,0,0,0,0,0,0,0,65.0
292,2,9,3662080.0,32.1,1,2,1,0,1.0,0.0,0,16.224881272802932,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
293,2,9,36695003862620.0,41.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
294,2,18,3670700.0,35.5,1,1,0,0,1.0,0.0,0,25.22023102264642,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
295,10,17,3673619.0,23.1,1,1,0,1,1.0,0.0,0,13.424040909909719,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
296,2,9,36744003867800.0,42.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
297,16,21,3675000.0,24.5,2,1,0,0,1.0,0.0,0,21.648886347673717,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
298,15,17,3677660.0,24.1,1,1,0,1,1.0,0.0,0,13.424040909909719,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
299,4,15,36849003878815.0,41.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
300,6,9,36869003880913.0,34.0,1,1,1,0,0.0,1.0,0,20.58603634008417,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
301,2,17,3689000.0,31.0,2,1,0,0,1.0,0.0,0,21.648886347673717,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
302,1,3,3690000.0,67.1,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
303,15,17,3695500.0,38.9,1,1,0,1,0.0,1.0,0,31.563469198395012,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
304,9,22,3700000.0,40.0,1,1,0,1,1.0,0.0,0,16.668842532151018,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
305,11,17,3700000.0,61.5,0,0,1,0,0.0,1.0,1,31.54231989990465,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
306,9,11,3700000.0,24.0,0,0,0,0,1.0,0.0,1,21.621941619998328,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
307,11,16,3700000.0,46.0,0,0,0,1,0.0,1.0,1,60.16948647225008,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
308,14,37,19656000.0,126.0,2,2,0,0,1.0,1.0,1,9.316178000622598,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0
309,8,20,18000000.0,61.0,1,0,1,0,0.0,1.0,1,9.56251447292019,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
310,2,5,6000000.0,44.0,0,0,1,0,1.0,0.0,1,8.25720320416626,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
311,8,17,3700000.0,48.0,1,1,1,0,0.0,1.0,0,26.875504309955023,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0
312,17,19,3700000.0,67.0,1,1,0,2,0.0,1.0,0,35.10163066688964,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
313,2,12,3700000.0,34.0,1,1,1,0,0.0,1.0,1,31.18062243744262,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
314,18,32,3702557.0,26.8,1,2,0,0,1.0,0.0,0,13.101248048487692,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0
315,16,17,3704135.0,23.1,1,1,0,1,1.0,0.0,0,13.424040909909719,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
316,14,25,3704310.0,23.7,1,1,1,0,1.0,0.0,0,16.981401384185734,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
317,6,13,3716325.0,37.4,1,1,0,1,0.0,1.0,0,31.4222052743159,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
318,16,21,3720860.0,28.6,2,1,0,0,1.0,0.0,0,21.648886347673717,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
319,1,24,3729300.0,40.1,2,1,0,0,1.0,0.0,0,21.648886347673717,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
320,4,18,3729360.0,32.8,1,1,0,0,1.0,0.0,0,25.22023102264642,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
321,8,13,3731000.0,37.3,1,1,0,1,0.0,1.0,0,31.4222052743159,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
322,5,25,3736500.0,28.2,1,2,1,0,1.0,0.0,0,20.01747422171023,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
323,2,17,3738600.0,24.1,1,1,0,1,1.0,0.0,0,13.424040909909719,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
324,11,17,3741236.0,24.8,1,1,0,1,1.0,0.0,0,13.424040909909719,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
325,8,16,3744680.0,35.8,1,1,0,1,1.0,0.0,0,19.658447065547534,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
326,4,15,37465003943636.0,40.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
327,10,14,3750000.0,38.0,1,1,0,1,1.0,0.0,0,28.3044521367642,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
328,14,18,3750000.0,44.4,1,1,0,1,1.0,0.0,1,29.151057382527007,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
329,10,18,3750000.0,37.4,1,1,0,1,1.0,0.0,1,28.26197855356242,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
330,7,17,3753260.0,32.0,1,2,1,0,1.0,0.0,0,20.905812991911485,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
331,8,15,37564003954132.0,39.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
332,6,22,3758300.0,40.7,1,1,0,1,1.0,0.0,1,28.35558611236319,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
333,4,16,3759510.0,33.9,1,1,0,1,1.0,0.0,0,19.658447065547534,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
334,15,17,3763536.0,27.6,2,1,0,1,1.0,0.0,0,16.031003283245475,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
335,5,9,37678003966113.0,38.0,1,1,1,0,0.0,1.0,0,20.58603634008417,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
336,11,16,19800000.0,53.6,1,0,1,0,0.0,1.0,1,4.0591365866157485,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
337,5,9,25000000.0,90.0,1,0,1,0,1.0,1.0,1,4.035715229631945,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
338,5,8,17500000.0,87.0,1,0,1,0,0.0,1.0,1,8.632497936928308,0,0,0,1,0,0,0,0,0,0,1,0,0,53.0
339,13,21,3768930.0,29.7,2,1,0,0,1.0,0.0,0,21.648886347673717,0,0,0,1,0,0,0,0,0,0,0,0,0,64.0
340,1,3,3770000.0,74.0,1,1,1,0,0.0,1.0,0,53.25995082158847,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
341,7,17,3779100.0,39.8,1,1,0,1,1.0,0.0,0,27.168765846882014,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
342,9,17,3780000.0,42.0,1,1,0,1,1.0,0.0,1,26.861408904476797,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0
343,22,32,3780000.0,31.4,1,2,0,0,0.0,0.0,0,13.101248048487692,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0
344,3,5,3790000.0,31.6,0,0,0,1,0.0,1.0,1,27.046053264944163,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0
345,16,25,3790000.0,45.0,2,0,0,0,0.0,1.0,1,29.476103829370633,0,0,0,1,0,0,0,1,0,0,0,0,0,33.0
346,2,15,3793802.0,42.0,1,1,1,0,0.0,1.0,0,23.80183894931662,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
347,18,25,3795030.0,28.3,1,2,1,0,1.0,0.0,0,20.01747422171023,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
348,9,9,37960003995816.0,39.0,1,1,1,0,0.0,1.0,0,20.58603634008417,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
349,17,21,3800000.0,46.1,1,1,0,1,1.0,0.0,1,29.095391946912354,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0
350,2,3,3800000.0,35.0,0,0,1,0,1.0,0.0,1,28.04347868745681,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
351,1,12,3800000.0,32.0,1,0,0,1,0.0,1.0,1,17.61902871998714,0,0,0,1,0,0,1,0,0,0,1,0,0,54.0
352,1,5,3800000.0,47.0,0,0,0,0,0.0,1.0,1,31.18438817656052,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
353,1,5,3800000.0,23.1,0,0,0,0,1.0,0.0,1,13.560023244708214,0,0,0,1,0,0,0,0,0,0,1,0,0,44.0
354,3,3,3800000.0,39.0,0,0,1,0,1.0,0.0,0,29.82606072229944,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
355,2,3,3800000.0,54.0,0,0,1,0,0.0,1.0,1,40.00750652623831,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
356,5,5,3800000.0,32.0,0,0,0,0,0.0,0.0,1,30.887028518147336,0,0,0,1,0,0,0,0,0,0,0,0,0,29.0
357,5,7,3800000.0,39.3,0,0,0,1,1.0,0.0,0,36.71161817323208,0,0,0,0,1,0,0,0,0,0,0,0,0,44.0
358,3,3,3800000.0,41.3,0,0,0,1,1.0,0.0,1,29.406477203178174,0,0,0,1,0,0,1,0,0,0,1,0,0,0.0
359,6,22,3800000.0,42.0,1,1,0,1,1.0,0.0,1,29.151057382527007,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
360,2,17,3800000.0,34.1,1,1,0,0,1.0,0.0,1,31.689589552087643,0,0,0,1,0,0,1,0,0,0,1,0,0,1.0
361,2,15,3801150.0,41.0,1,1,1,0,0.0,1.0,0,22.071438145387,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
362,4,15,38033004003520.0,42.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
363,2,7,38048004005040.0,41.0,1,1,1,0,0.0,1.0,0,20.65192650266402,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
364,18,18,15800000.0,75.0,1,1,1,0,1.0,1.0,1,6.5798247999057775,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
365,2,5,193000000.0,304.0,1,0,0,0,0.0,3.0,1,0.9338826762617655,0,0,0,1,0,0,0,1,0,0,0,0,0,8.0
366,2,17,4198654.0,26.5,1,1,1,0,1.0,0.0,0,13.187621159667076,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
367,5,7,38066004006988.0,40.0,1,1,1,0,0.0,1.0,0,20.65192650266402,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
368,17,17,3809325.0,39.1,1,1,0,0,1.0,0.0,0,27.16209682936575,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
369,2,15,38117004012272.0,44.0,1,1,1,0,0.0,1.0,0,21.106215465784903,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
370,2,14,38235004024724.0,42.0,1,1,1,0,0.0,1.0,0,20.6778448604752,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
371,5,15,3837606.0,41.0,1,1,1,0,0.0,1.0,0,23.80183894931662,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
372,15,25,3840060.0,22.3,1,1,0,0,1.0,0.0,0,13.607749977181017,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
373,4,4,3845000.0,31.6,0,0,1,0,1.0,0.0,1,26.875987038828537,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
374,3,3,3850000.0,43.0,0,0,0,0,1.0,0.0,1,29.8950630146588,0,0,0,1,0,0,0,0,0,0,1,0,0,52.0
375,12,22,3850000.0,46.2,1,1,1,0,1.0,0.0,1,29.151057382527007,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
376,8,17,3850000.0,44.0,1,1,0,1,0.0,0.0,0,26.902459600683585,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
377,4,5,3850000.0,25.0,0,0,0,0,0.0,0.0,1,9.505243084952046,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
378,14,19,3850000.0,39.0,1,1,0,1,1.0,0.0,1,28.26197855356242,0,0,0,1,0,0,1,0,0,0,1,0,0,49.0
379,4,17,3850000.0,35.4,1,1,0,0,0.0,1.0,1,28.26586799410009,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0
380,3,8,3850000.0,43.2,0,0,1,0,1.0,0.0,0,24.411617898735607,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0
